object_id,ein,Dsc,BkVlAmt,MthdVltnCd
201741959349300124,135562308,NATURAL RESOURCES,84097025,F
201741959349300124,135562308,OPPORTUNISTIC & CREDIT,132522261,F
201741959349300124,135562308,OTHER SHORT - TERM INVESTMENTS,1854646,F
201741959349300124,135562308,PRIVATE EQUITY,229970884,F
201741959349300124,135562308,REAL ASSETS,114321543,F
201741959349300124,135562308,SPLIT INTEREST AGREEMENTS,33874905,F
201711949349301211,362167817,"Equity, fixed income, real assets, etc",5857426211,F
201741779349300304,370692975,BENEFICIAL INTEREST IN TRUSTS,1747677,C
201711299349301501,620483210,IN-KIND ENDOWMENT (LAND),450000,C
201711299349301501,620483210,OPERATING INVESTMENT (LAND HELD FOR RESALE),2160709,C
201701319349305915,520591641,ALTERNATIVE INVESTMENTS,11383950,F
201701319349305915,520591641,EQUITY MUTUAL FUNDS,14254519,F
201701319349305915,520591641,FIXED INCOME SECURITIES,3161187,F
201701319349305915,520591641,SHORT TERM INVESTMENTS,5183096,F
201701319349304135,520805606,Money market funds,609041,F
201701319349304135,520805606,Certificates of deposit,248000,F
201701319349304135,520805606,Mutual fund - fixed income,1399392,F
201701319349304135,520805606,Mutual fund - diversified equity,2767476,F
201702899349302010,710236867,MINERAL INTERESTS,71684,F
201702899349302010,710236867,PRIVATE EQUITIES,17350105,F
201711259349300341,042108376,HEDGE FUNDS,9772364,F
201711259349300341,042108376,INVESTMENTS HELD IN TRUST,755100,F
201711259349300341,042108376,REAL ESTATE FUND,4642188,F
201711259349300341,042108376,LONG/SHORT EQUITY INVESTMENTS,5455303,F
201741039349301309,520591608,FIXED INCOME BONDS,9805988,F
201741039349301309,520591608,REAL ESTATE INVESTMENTS,4447848,F
201741039349301309,520591608,HEDGE FUNDS/ALTERNATIVE,19372155,F
201741039349301309,520591608,COMMODITIES FUNDS,1214589,F
201722899349300112,344429091,COMMON TRUST FUNDS,3920235,F
201722899349300112,344429091,MULTI-STRATEGY HEDGE FUNDS,3915073,F
201722899349300112,344429091,PRIVATE EQUITY FUNDS,25466564,F
201722899349300112,344429091,REAL ESTATE INVESTMENT FUNDS,2188206,F
201701319349304140,836007943,Financial derivatives and other financial products
201701319349304140,836007943,Closely-held equity interests
201711289349301861,060646959,PRIVATE EQUITY,169124000,F
201711289349301861,060646959,REAL ASSETS,104907000,F
201711299349302441,042121659,REAL ESTATE,40620246,F
201711299349302441,042121659,PRIVATE EQUITY FUNDS,29439581,F
201711299349302441,042121659,FIXED INCOME SECURITIES,242654,F
201711299349302441,042121659,EQUITY FUNDS,132412059,F
201711299349302441,042121659,FIXED INCOME FUNDS,42386826,F
201701319349304775,311308555,COMMINGLED FUNDS DIRECTLY HOLDING SECURITIES,4386336,F
201701319349304775,311308555,EQUITY METHOD INVESTMENTS,3728386,C
201701319349304775,311308555,HEDGE FUNDS,2631802,F
201702739349300000,954573427,Financial derivatives and other financial products
201702739349300000,954573427,Closely-held equity interests
201731949349301223,381988915,MONEY MARKET MUTUAL FUNDS & CERTFICATE OF DEPOSIT,17936467,C
201731949349301223,381988915,MUTUAL FUNDS,11117887,C
201722279349301627,237285905,OTHER INVESTMENTS,172980000,C
201711299349303216,460515673,Financial derivatives and other financial products
201711299349303216,460515673,Closely-held equity interests
201711959349300411,580566256,SHORT-TERM INVESTMENTS,310720238,F
201711959349300411,580566256,COMMINGLED FUNDS-EQUITY,497430499,F
201711959349300411,580566256,COMMINGLED FUNDS-FIXED INCOME,86711261,F
201711959349300411,580566256,REAL ESTATE PARTNERSHIPS,326867293,F
201711959349300411,580566256,INVESTMENT-PRIVATE SECURITIES,14765169,F
201711959349300411,580566256,MARKETABLE REAL ESTATE,1674204,F
201711959349300411,580566256,MISCELLANEOUS INVESTMENTS,11889898,F
201711959349300411,580566256,HEDGED STRATEGIES,2177088910,F
201711959349300411,580566256,PRIVATE MARKET INVESTMENTS,1083852247,F
201711959349300411,580566256,NATURAL RESOURCES,457839921,F
201711959349300411,580566256,OIL/GAS,680404,F
201711959349300411,580566256,INTEREST IN PERPETUAL FUNDS,1170348049,F
201711289349302531,953909672,U.S. EQUITY SEC. FUNDS,167069313,F
201711289349302531,953909672,GLOBAL EQUITY FUNDS,96690445,F
201711289349302531,953909672,EMERGING MARKET FUNDS,58816546,F
201711289349302531,953909672,BOND FUNDS,172118615,F
201711289349302531,953909672,HEDGE FUNDS,314317628,F
201711289349302531,953909672,INFLATION PROTECTION FUNDS,84310651,F
201733049349302013,540505972,PERPETUAL TRUSTS,457605,F
201741029349300414,710236897,Pooled Investments,159727367,F
201741949349300504,111788788,HEDGE FUNDS,12146465,F
201741949349300504,111788788,LIMITED PARTNERSHIPS,4832047,F
201741949349300634,344431169,HEDGE FUNDS OF FUNDS,8670492,F
201741949349300634,344431169,PRIVATE EQUITY FUNDS,2473608,F
201741949349300634,344431169,LIMTED PARTNERSHIP INTERESTS,1804210,F
201741949349300634,344431169,REAL ESTATE FUNDS,2016780,F
201742829349300804,381443369,Financial derivatives and other financial products
201742829349300804,381443369,Closely-held equity interests
201742219349301559,136171197,457B PLAN,42111750,F
201742219349301559,136171197,8 EAST 102ND STREET,-23166403,F
201742219349301559,136171197,POOLED INVESTMENTS,659260843,F
201742219349301559,136171197,ASSETS LIMITED AS TO USE,92043451,F
201731959349300448,941156365,CASH & CASH EQUIVALENTS,984794782,F
201731959349300448,941156365,COLLATERAL FOR SECURITIES LOAN,213628997,F
201731959349300448,941156365,DERIVATIVES,43400,F
201731959349300448,941156365,FIXED INCOME,1655648849,F
201731959349300448,941156365,REAL ESTATE,6741245484,F
201731959349300448,941156365,NATURAL RESOURCES,2300632886,F
201731959349300448,941156365,PRIVATE EQUITIES,6363480982,F
201731959349300448,941156365,ABSOLUTE RETURNS,5155970133,F
201731959349300448,941156365,ASSETS HELD BY OTHER TRUSTEES,176309600,F
201731959349300448,941156365,OTHER INVESTMENTS,342571024,F
201731959349300448,941156365,ASSETS LIMITED TO USE-TRUSTEES,315889399,F
201731959349300448,941156365,HOSPITAL FUNDS IN MERGED POOL,-1918412000,F
201722799349301257,610510937,Commonfund,4971063,F
201722799349301257,610510937,Real estate,293500,F
201722799349301257,610510937,Other,25272,F
201722799349301257,610510937,Bonds,729370,F
201702269349300430,951643307,ALTERNATIVE SECURITIES,798994000,F
201702269349300430,951643307,PRIVATE EQUITY,282099000,F
201702269349300430,951643307,REAL ASSETS,397903000,F
201702939349300430,900893455,Financial derivatives and other financial products
201702939349300430,900893455,Closely-held equity interests
201711949349300441,111630906,ENDOWMENT-EQUITY FUND,74387293,F
201711949349300441,111630906,ENDOWMENT-FIXED INCOME FUND,41419560,F
201711949349300441,111630906,ENDOWMENT-HEDGE FDS/PRIV EQTY,87066473,F
201711949349300441,111630906,ENDOW SPLIT INT-CASH&CASH EQUI,29717,F
201711949349300441,111630906,OTHER-CASH&CASH EQUIV,115959,F
201711949349300441,111630906,ENDOWMENT - REAL ESTATE,16164818,F
201711949349300441,111630906,OTHER-EQUITY,2022256,F
201711949349300441,111630906,OTHER-FIXED INCOME,3685494,F
201711949349300441,111630906,OTHER-HEDGE FUND/PVT EQUITY,4687472,F
201743109349301104,541851377,Certificate of Deposit,24015,C
201732899349301688,620789275,LAND HELD FOR INVESTMENT,112273,C
201732899349301688,620789275,LIMITED PARTNERSHIP,857222,F
201732899349301688,620789275,Annuities,296702,F
201703199349301360,470424785,Equity securities,13190637,F
201703199349301360,470424785,Fixed income securities,4491180,F
201703199349301360,470424785,Certificates of deposit,1516323,F
201743119349302719,420730347,SEI OFFSHORE OPPORTUNITY,601513,F
201743119349302719,420730347,SEI GLOBAL PRIVATE EQUITY,3226114,F
201743119349302719,420730347,SEI GPA PRIVATE EQUITY,2587933,F
201743119349302719,420730347,SEI SPECIAL SITUATIONS,9215126,F
201743119349302719,420730347,SEI CORE PROPERTY,5036917,F
201743119349302719,420730347,SEI ENERGY DEBT,5325247,F
201743079349301684,560529972,Partnerships/Hedge Funds,32394104,F
201723189349303467,470377991,MONEY MARKET & CERT. DEPOSITS,6232364,F
201723189349303467,470377991,ALTERNATIVE INVESTMENTS,14945970,F
201723189349303467,470377991,REAL ESTATE & REITS,8132419,F
201741819349300349,111633516,MULTI-STRATEGY INVESTMENTS,134078089,F
201741819349300349,111633516,REAL ESTATE,1633326,F
201702899349301600,800938606,Financial derivatives and other financial products
201702899349301600,800938606,Closely-held equity interests
201723189349310652,273438569,Financial derivatives and other financial products
201723189349310652,273438569,Closely-held equity interests
201701319349305110,520591672,MULTI-STRATEGY HEDGE FUNDS,9634368,F
201701319349303295,522027415,MUTUAL FUNDS,1420602,F
201733119349303353,273002117,Financial derivatives and other financial products
201733119349303353,273002117,Closely-held equity interests
201723129349303217,541743079,MUTUAL FUNDS,9921036,F
201723189349309737,486106237,AMOUNTS HELD FOR OTHERS,1310210,F
201723189349309737,486106237,INVESTMENTS-KSURF,2973890,F
201723189349309737,486106237,EQUITY INVESTMENTS,74494,C
