object_id,ein,RgnTxt,OffcsCnt,EmplyCnt,OfActvtsCndctdTxt,RgnTtlExpndtrsAmt
201701309349303620,362177139,NORTH AMERICA,PROGRAM SERVICES,INSTRUCTION,93499
201701309349303620,362177139,MIDDLE EAST AND NORTH AFRICA,2,PROGRAM SERVICES,INSTRUCTION,424508
201701309349303620,362177139,EUROPE (INCLUDING ICELAND & GREENLAND),11,PROGRAM SERVICES,RESEARCH,891362
201701309349303620,362177139,EAST ASIA AND THE PACIFIC,1,7,PROGRAM SERVICES,RESEARCH,2340602
201701309349303620,362177139,SOUTH ASIA,1,16,PROGRAM SERVICES,RESEARCH,4735300
201701309349303620,362177139,MIDDLE EAST AND NORTH AFRICA,1,20,PROGRAM SERVICES,RESEARCH,1234555
201701309349303620,362177139,SOUTH AMERICA,PROGRAM SERVICES,RESEARCH,1433954
201701309349303620,362177139,ANTARCTICA,9,PROGRAM SERVICES,RESEARCH,640961
201701309349303620,362177139,EUROPE (INCLUDING ICELAND & GREENLAND),PROGRAM SERVICES,SUBAWARDS,2536541
201701309349303620,362177139,RUSSIA AND NEIGHBORING STATES,PROGRAM SERVICES,SUBAWARDS,71190
201701309349303620,362177139,SUB-SAHARAN AFRICA,PROGRAM SERVICES,SUBAWARDS,413859
201701309349303620,362177139,EAST ASIA AND THE PACIFIC,PROGRAM SERVICES,SUBAWARDS,40748
201701309349303620,362177139,SOUTH ASIA,PROGRAM SERVICES,SUBAWARDS,226209
201701309349303620,362177139,NORTH AMERICA,PROGRAM SERVICES,SUBAWARDS,1298976
201701309349303620,362177139,MIDDLE EAST AND NORTH AFRICA,PROGRAM SERVICES,SUBAWARDS,100000
201701309349303620,362177139,SOUTH AMERICA,PROGRAM SERVICES,SUBAWARDS,48384
201701309349303620,362177139,EUROPE (INCLUDING ICELAND & GREENLAND),PROGRAM SERVICES,SCHOLARSHIPS AND STIPENDS,395342
201701309349303620,362177139,RUSSIA AND NEIGHBORING STATES,PROGRAM SERVICES,SCHOLARSHIPS AND STIPENDS,12800
201701309349303620,362177139,SUB-SAHARAN AFRICA,PROGRAM SERVICES,SCHOLARSHIPS AND STIPENDS,85700
201701309349303620,362177139,EAST ASIA AND THE PACIFIC,PROGRAM SERVICES,SCHOLARSHIPS AND STIPENDS,605900
201701309349303620,362177139,SOUTH ASIA,PROGRAM SERVICES,SCHOLARSHIPS AND STIPENDS,18000
201701309349303620,362177139,NORTH AMERICA,PROGRAM SERVICES,SCHOLARSHIPS AND STIPENDS,62315
201701309349303620,362177139,MIDDLE EAST AND NORTH AFRICA,PROGRAM SERVICES,SCHOLARSHIPS AND STIPENDS,149126
201701309349303620,362177139,SOUTH AMERICA,PROGRAM SERVICES,SCHOLARSHIPS AND STIPENDS,71550
201701309349303620,362177139,CENTRAL AMERICA AND THE CARIBBEAN,PROGRAM SERVICES,SCHOLARSHIPS AND STIPENDS,23000
201701309349303620,362177139,EUROPE (INCLUDING ICELAND & GREENLAND),FUNDRAISING,231631
201701309349303620,362177139,RUSSIA AND NEIGHBORING STATES,FUNDRAISING,416
201701309349303620,362177139,EAST ASIA AND THE PACIFIC,FUNDRAISING,174762
201701309349303620,362177139,SOUTH ASIA,FUNDRAISING,67811
201701309349303620,362177139,NORTH AMERICA,FUNDRAISING,16248
201701309349303620,362177139,MIDDLE EAST AND NORTH AFRICA,FUNDRAISING,339
201701309349303620,362177139,SOUTH AMERICA,FUNDRAISING,23729
201701309349303620,362177139,CENTRAL AMERICA AND THE CARIBBEAN,INVESTMENTS,2746494931
201701309349303620,362177139,EAST ASIA AND THE PACIFIC,INVESTMENTS,46067285
201701309349303620,362177139,EUROPE (INCLUDING ICELAND & GREENLAND),INVESTMENTS,411450892
201701309349303620,362177139,NORTH AMERICA,INVESTMENTS,34674937
201701309349303620,362177139,SUB-SAHARAN AFRICA,INVESTMENTS,138024155
201701289349300805,340714687,CENTRAL AMERICA AND THE CARIBBEAN,PROGRAM SERVICES,EDUCATIONAL ACTIVITIES,18734
201701289349300805,340714687,EAST ASIA AND THE PACIFIC,PROGRAM SERVICES,EDUCATIONAL ACTIVITIES,39643
201701289349300805,340714687,EUROPE (INCLUDING ICELAND AND GREENLAND),PROGRAM SERVICES,EDUCATIONAL ACTIVITIES,33210
201701289349300805,340714687,NORTH AMERICA,PROGRAM SERVICES,EDUCATIONAL ACTIVITIES,7420
201701289349300805,340714687,CENTRAL AMERICA AND THE CARIBBEAN,PASSIVE INVESTMENTS,6994830
201701289349300805,340714687,SOUTH AMERICA,PROGRAM SERVICES,EDUCATIONAL ACTIVITIES,3608
201701259349300435,580566199,EUROPE,0,0,PROGRAM SERVICES,STUDY ABROAD,149839
201701259349300435,580566199,EAST ASIA AND PACIFIC,0,0,PROGRAM SERVICES,STUDY ABROAD,41346
201701259349300435,580566199,SOUTH AMERICA,0,0,PROGRAM SERVICES,STUDY ABROAD,34964
201701319349301595,480730814,"Central America and the Caribbean - Antigua & Barbuda, Aruba, Bahamas,",0,0,Program Services,Study abroad program,89470
201701319349301595,480730814,South Asia,0,0,Program Services,Study abroad program,21466
201701319349301595,480730814,Sub-Saharan Africa,0,0,Program Services,Study abroad program,21636
201701039349301605,741159753,Central America and the Caribbean,0,0,Program Services,STUDY ABROAD PROGRAMS/STUDENT GROUP TRIPS,193080
201701039349301605,741159753,Central America and the Caribbean,0,0,Program Services,MISSION TRIPS,220311
201701039349301605,741159753,Central America and the Caribbean,0,0,Program Services,EXCHANGE/AFFILIATION PROGRAMS,17552
201701039349301605,741159753,Central America and the Caribbean,0,0,Program Services,SITE VISITS,403
201701039349301605,741159753,Central America and the Caribbean,0,0,Program Services,CONFERENCE/PAPER PRESENTATION/RESEARCH/TRAINING,29819
201701039349301605,741159753,Central America and the Caribbean,0,0,Program Services,INTERNATIONAL RECRUITMENT,4478
201701039349301605,741159753,East Asia and the Pacific,0,0,Program Services,STUDY ABROAD PROGRAMS/STUDENT GROUP TRIPS,608296
201701039349301605,741159753,East Asia and the Pacific,0,0,Program Services,MISSION TRIPS,133799
201701039349301605,741159753,East Asia and the Pacific,0,0,Program Services,EXCHANGE/AFFILIATION PROGRAMS,0
201701039349301605,741159753,East Asia and the Pacific,0,0,Program Services,CONFERENCE/PAPER PRESENTATION/RESEARCH/TRAINING,120352
201701039349301605,741159753,East Asia and the Pacific,0,0,Program Services,BU PRESS SALES REP FOR REGION,637
201701039349301605,741159753,East Asia and the Pacific,0,0,Program Services,SITE VISIT TO PARTNER INSTITUTIONS,2387
201701039349301605,741159753,East Asia and the Pacific,0,1,Program Services,INTERNATIONAL RECRUITMENT,53107
201701039349301605,741159753,East Asia and the Pacific,0,0,Investments,17027640
201701039349301605,741159753,Europe (Including Iceland and Greenland),2,21,Program Services,STUDY ABROAD PROGRAMS/STUDENT GROUP TRIPS,5646241
201701039349301605,741159753,Europe (Including Iceland and Greenland),0,0,Program Services,EXCHANGE/AFFILIATION PROGRAMS,584377
201701039349301605,741159753,Europe (Including Iceland and Greenland),0,0,Program Services,CONFERENCE/PAPER PRESENTATION/RESEARCH/TRAINING/MEETINGS,379489
201701039349301605,741159753,Europe (Including Iceland and Greenland),0,0,Program Services,STUDENT INTERNSHIPS,4000
201701039349301605,741159753,Europe (Including Iceland and Greenland),0,0,Program Services,SITE VISITS,5717
201701039349301605,741159753,Europe (Including Iceland and Greenland),0,0,Program Services,INTERNATIONAL RECRUITMENT,3701
201701039349301605,741159753,Europe (Including Iceland and Greenland),0,0,Program Services,ATTEND EDUCATIONAL BOOK FAIR,10562
201701039349301605,741159753,Europe (Including Iceland and Greenland),0,0,Program Services,ATHLETICS - SOCCER COMPETITION,110370
201701039349301605,741159753,Europe (Including Iceland and Greenland),0,0,Investments,28677807
201701039349301605,741159753,Middle East and North Africa,0,0,Program Services,EXCHANGE/AFFILIATION PROGRAMS,7000
201701039349301605,741159753,Middle East and North Africa,0,0,Program Services,INTERNATIONAL RECRUITMENT,8406
201701039349301605,741159753,North America (Canada & Mexico only),0,0,Program Services,CONFERENCE/PAPER PRESENTATION/RESERCH/TRAINING,116504
201701039349301605,741159753,North America (Canada & Mexico only),0,0,Program Services,INTERNATIONAL RECRUITMENT,1088
201701039349301605,741159753,North America (Canada & Mexico only),0,0,Program Services,ATHLETICS - MBB TOURNEY,57245
201701039349301605,741159753,North America (Canada & Mexico only),0,0,Investments,4007910
201701039349301605,741159753,Russia and Neighboring States,0,0,Program Services,ATHLETICS - RECRUITING,2282
201701039349301605,741159753,South America,0,0,Program Services,STUDY ABROAD PROGRAMS/STUDENT GROUP TRIPS,314901
201701039349301605,741159753,South America,0,0,Program Services,EXCHANGE/AFFILIATION PROGRAMS,9600
201701039349301605,741159753,South America,0,0,Program Services,CONFERENCE/PAPER PRESENTATION/RESEARCH/TRAINING,17790
201701039349301605,741159753,South America,0,0,Program Services,INTERNATIONAL RECRUITMENT,7526
201701039349301605,741159753,South America,0,0,Program Services,SABBATICAL,7644
201701039349301605,741159753,South America,0,0,Program Services,MISSION TRIPS,145072
201701039349301605,741159753,South Asia,0,0,Program Services,CONFERENCE/PAPER PRESENTATION/RESEARCH/TRAINING,16730
201701039349301605,741159753,South Asia,0,0,Program Services,MISSION TRIPS,9951
201701039349301605,741159753,Sub-Saharan Africa,0,0,Program Services,STUDY ABROAD PROGRAMS/STUDENT GROUP TRIPS,112747
201701039349301605,741159753,Sub-Saharan Africa,0,0,Program Services,STUDENT INTERNSHIPS,7663
201701039349301605,741159753,Sub-Saharan Africa,0,0,Program Services,MISSION TRIPS,415310
201701039349301605,741159753,Sub-Saharan Africa,0,0,Program Services,CONFERENCE/PAPER PRESENTATION/RESEARCH/TRAINING,70034
201701039349301605,741159753,Sub-Saharan Africa,0,0,Program Services,DONOR VISIT AND/OR TEACHING AT PARTNER UNIVERSITY- NORTHRISE UNIVERSITY,11650
201701039349301605,741159753,Central America and the Caribbean,0,0,Investments,333649622
201701039349301605,741159753,Sub-Saharan Africa,0,0,Program Services,ATHLETICS - MBB COACHES CONVENTION,2654
201701039349301605,741159753,East Asia and the Pacific,0,0,Program Services,ATHLETICS - RECRUITING,2805
201701039349301605,741159753,Sub-Saharan Africa,0,0,Investments,346240
201701039349301605,741159753,Middle East and North Africa,0,0,Program Services,CONFERENCES/RESEARCH,14788
201701039349301605,741159753,Central America and the Caribbean,Program Services,ATHLETICS - RECRUITING,2295
201701039349301605,741159753,South America,Program Services,SELL BAYLOR PRESS BOOKS AT CONFERENCE,4762
201701039349301605,741159753,Middle East and North Africa,Investments,209657
201701039349301605,741159753,South Asia,Investments,932255
201701039349301605,741159753,Central America and the Caribbean,Program Services,ATHLETICS - WBB TOURNEY,140897
201701039349301605,741159753,East Asia and the Pacific,Program Services,ATHLETICS - STUDENT ATHLETE TRAVEL HOME,4223
201701039349301605,741159753,Europe (Including Iceland and Greenland),Program Services,ATHLETICS - RECRUITING,35333
201701039349301605,741159753,Europe (Including Iceland and Greenland),Program Services,ATHLETICS - STUDENT ATHLETE TRAVEL HOME,4821
201701039349301605,741159753,North America (Canada & Mexico only),Program Services,ATHLETICS - RECRUITING,4622
201701039349301605,741159753,North America (Canada & Mexico only),Program Services,ATHLETICS - MEN'S GOLF TOURNEY (SPOUSE TRAVEL),629
201701039349301605,741159753,North America (Canada & Mexico only),Program Services,ATHLETICS - WOMEN'S GOLF STUDENT ATHLETE TRAVEL TO TOURNEY,1689
201701079349301350,420680351,Central America and the Caribbean,0,0,Program Services,See Part V,54546
201701079349301350,420680351,East Asia & Pacific,0,0,Program Services,See Part V,79018
201701079349301350,420680351,Europe (Including Iceland and Greenland),0,0,Program Services,See Part V,100533
201701079349301350,420680351,North America (Including Canada and Mexico but not the United States),0,0,Program Services,See Part V,6642
201701079349301350,420680351,Sub-Saharan Africa,0,0,Program Services,See Part V,5648
201701079349301350,420680351,Russia and Neighboring States,0,0,Program Services,See part V,8957
201721189349300927,453656162,CENTRAL AMERICA & CARIBBEAN,0,18,PROGRAM SERVICES,STUDENT PROGRAMS,124879
201721189349300927,453656162,EAST ASIA & THE PACIFIC,0,8,PROGRAM SERVICES,STUDENT PROGRAMS,300286
201721189349300927,453656162,EUROPE,0,64,PROGRAM SERVICES,STUDENT PROGRAMS,1378530
201721189349300927,453656162,MIDDLE EAST & NORTH AFRICA,0,1,PROGRAM SERVICES,STUDENT PROGRAMS,10247
201721189349300927,453656162,SOUTH AMERICA,0,5,PROGRAM SERVICES,STUDENT PROGRAMS,179784
201721189349300927,453656162,SOUTH ASIA,0,7,PROGRAM SERVICES,STUDENT PROGRAMS,58011
201721189349300927,453656162,SUB-SAHARAN AFRICA,0,3,PROGRAM SERVICES,STUDENT PROGRAMS,99506
201721189349300927,453656162,EUROPE,0,1,PROGRAM SERVICES,BIBLE HERITAGE,118341
201721189349300927,453656162,MIDDLE EAST & NORTH AFRICA,0,4,PROGRAM SERVICES,HMML PRESERVATION,190467
201721189349300927,453656162,SUB-SAHARAN AFRICA,0,2,PROGRAM SERVICES,HMML PRESERVATION,284054
201721189349300927,453656162,EUROPE,0,1,PROGRAM SERVICES,HMML PRESERVATION,8468
201721189349300927,453656162,SOUTH ASIA,0,0,PROGRAM SERVICES,HMML PRESERVATION,16703
201701239349301220,231352294,Central America and the Caribbean,Program Services,FA/Intl Study/Courses,43500
201701239349301220,231352294,East Asia and the Pacific,Program Services,FA/Intl Study/Courses,312671
201701239349301220,231352294,Europe,Program Services,FA/Intl Study/Courses,1749875
201701239349301220,231352294,Middle East & North Africa,Program Services,FA/Intl Study/Courses,74709
201701239349301220,231352294,North America,Program Services,FA/Intl Study/Courses,86194
201701239349301220,231352294,Russia and the Newly Independent States,Program Services,FA/Intl Study/Courses,32500
201701239349301220,231352294,South America,Program Services,FA/Intl Study/Courses,138570
201701239349301220,231352294,South Asia,Program Services,FA/Intl Study/Courses,38500
201701239349301220,231352294,Sub-Saharan Africa,Program Services,FA/Intl Study/Courses,54261
201741359349303614,410693970,CENTRAL AMERICA & THE CARIBBEAN,0,0,INVESTMENTS,N/A,99078021
201741359349303614,410693970,EUROPE,0,0,INVESTMENTS,N/A,19772352
201741359349303614,410693970,NORTH AMERICA,0,0,INVESTMENTS,N/A,14284327
201741359349303614,410693970,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,J-TERM STUDY ABROAD COURSES,2759
201741359349303614,410693970,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,SUMMER STUDY ABROAD COURSES,2647
201741359349303614,410693970,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,VISION TRIP,843
201741359349303614,410693970,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,RECRUITMENT,1588
201741359349303614,410693970,EAST ASIA & PACIFIC,0,0,PROGRAM SERVICES,STUDY ABROAD AID,12212
201741359349303614,410693970,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,CONFERENCES,2650
201741359349303614,410693970,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,RECRUITMENT,17030
201741359349303614,410693970,EUROPE,0,0,PROGRAM SERVICES,SEMESTER STUDY ABROAD COURSES,45942
201741359349303614,410693970,EUROPE,0,0,PROGRAM SERVICES,SEMESTER STUDY ABROAD COURSES,50082
201741359349303614,410693970,EUROPE,0,0,PROGRAM SERVICES,J-TERM STUDY ABROAD COURSES,8714
201741359349303614,410693970,EUROPE,1,7,PROGRAM SERVICES,BERNARDI CAMPUS,524301
201741359349303614,410693970,EUROPE,0,0,PROGRAM SERVICES,SUMMER STUDY ABROAD COURSES,19106
201741359349303614,410693970,EUROPE,0,0,PROGRAM SERVICES,SUMMER STUDY ABROAD COURSES (GRAD),37096
201741359349303614,410693970,EUROPE,0,0,PROGRAM SERVICES,EXECUTIVE MBA,2033
201741359349303614,410693970,EUROPE,0,0,PROGRAM SERVICES,EXECUTIVE MBA,5758
201741359349303614,410693970,EUROPE,0,0,PROGRAM SERVICES,SOD - ROME,87523
201741359349303614,410693970,EUROPE,0,0,PROGRAM SERVICES,SOD - ENGLAND,30626
201741359349303614,410693970,EUROPE,0,0,PROGRAM SERVICES,CONFERENCES,5513
201741359349303614,410693970,EUROPE,0,0,PROGRAM SERVICES,VISION TRIP,7961
201741359349303614,410693970,EUROPE,0,0,PROGRAM SERVICES,RECRUITMENT,18265
201741359349303614,410693970,EUROPE,0,0,GRANT WORK,HISTORY PROJECT,9417
201741359349303614,410693970,EUROPE,0,0,GRANT WORK,MODERN & CLASSICAL LANGUAGES,419
201741359349303614,410693970,EUROPE,0,0,PROGRAM SERVICES,STUDY ABROAD AID,32979
201741359349303614,410693970,MIDDLE EAST & N. AFRICA,0,0,PROGRAM SERVICES,SOD - JERUSALEM,120096
201741359349303614,410693970,MIDDLE EAST & N. AFRICA,0,0,PROGRAM SERVICES,RECRUITMENT,818
201741359349303614,410693970,MIDDLE EAST & N. AFRICA,0,0,PROGRAM SERVICES,STUDY ABROAD AID,4061
201741359349303614,410693970,NORTH AMERICA,0,0,PROGRAM SERVICES,SUMMER STUDY ABROAD COURSES,2629
201741359349303614,410693970,NORTH AMERICA,0,0,PROGRAM SERVICES,CONFERENCES,2177
201741359349303614,410693970,NORTH AMERICA,0,0,PROGRAM SERVICES,RECRUITMENT,982
201741359349303614,410693970,NORTH AMERICA,0,0,GRANT WORK,MODERN & CLASSICAL LANGUAGES,674
201741359349303614,410693970,RUSSIA AND NEIGHBORING COUNTRIES,0,0,PROGRAM SERVICES,CONFERENCES,165018
201741359349303614,410693970,SOUTH AMERICA,0,0,PROGRAM SERVICES,STUDY ABROAD AID,460
201741359349303614,410693970,SOUTH ASIA,0,0,PROGRAM SERVICES,EXECUTIVE MBA,6257
201741359349303614,410693970,SOUTH ASIA,0,0,PROGRAM SERVICES,VISION TRIP,3762
201741359349303614,410693970,SOUTH ASIA,0,0,PROGRAM SERVICES,RECRUITMENT,4333
201731219349300983,350868127,Central America and the Caribbean,0,0,Grantmaking,Student financial aid,22630
201731219349300983,350868127,East Asia and the Pacific,0,0,Grantmaking,Student financial aid,84702
201731219349300983,350868127,Europe (including Iceland and Greenland),0,0,Grantmaking,Student financial aid,453946
201731219349300983,350868127,Middle East and North Africa,0,0,Grantmaking,Student financial aid,59122
201731219349300983,350868127,"North America (including Canada and Mexico, but not the United States)",0,0,Grantmaking,Student financial aid,3543
201731219349300983,350868127,South America,0,0,Grantmaking,Student financial aid,54321
201731219349300983,350868127,South Asia,0,0,Grantmaking,Student financial aid,25442
