object_id,ein,RgnTxt,OffcsCnt,EmplyCnt,OfActvtsCndctdTxt,SpcfcSrvcsPrvddTxt,RgnTtlExpndtrsAmt
201500439349301035,042104258,South America,0,0,Program Services,The President and admissions staff traveled on behalf of the College for student recruitment and program development.,25777
201500439349301035,042104258,Russia and the newly independent States,0,0,Program Services,"Missions and service learning trips: Goal of trips is to help students serve overseas for a period of time ranging from 3-10 weeks over semester or summer breaks. They are student led/staff advised. In country costs are for food, housing, transportation and service project expenses. Where possible, funds are wired for these costs based on approvals from the Dean of Chapel. Per Diem advances based on State Department rates are issued to trip leaders to pay in country costs. Trip leaders must document the expenses with detailed itineraries and have approval from the Dean of Chapel.",4298
201500439349301035,042104258,Europe (including Iceland and Greenland),0,0,Grantmaking,79550
201500439349301035,042104258,Central America and the Caribbean,0,0,Grantmaking,140715
201500439349301035,042104258,South Asia,0,0,Grantmaking,187730
201500439349301035,042104258,Sub-Saharan Africa,0,0,Grantmaking,256373
201500439349301035,042104258,East Asia and the Pacific,0,0,Grantmaking,1191232
201500439349301035,042104258,"North America (including Canada and Mexico, but not the United States)",0,0,Grantmaking,42350
201500439349301035,042104258,South America,0,0,Grantmaking,36600
201500439349301035,042104258,Russia and the newly independent States,0,0,Grantmaking,33250
201510409349300126,237032625,EUROPE,0,0,PROGRAM,EDUCATION,98721
201510409349300126,237032625,CENTRAL AMERICA,0,0,PROGRAM,EDUCATION,94928
201500409349301105,952882724,"NORTH AMERICA - CANADA AND MEXICO, BUT BUT NOT THE UNITED STATES",0,3,PROGRAM SERVICES - EDUCATION,"THE ORGANIZATION PROVIDES GRADUATE PROGRAMS TO STUDENTS IN THE UNITED STATES AND THROUGHOUT THE WORLD. STUDENTS PARTICIPATE IN PROGRAMS VIA FACE-TO-FACE SESSIONS AND ONLINE COURSES AND SEMINARS FOR INDIVIDUALS AND GROUPS. FACE-TO-FACE SESSIONS ARE HELD IN THE UNITED STATES AND STUDENTS TRAVEL TO PARTICIPATE IN THESE PROGRAMS. ADMINISTRATIVE OFFICES ARE LOCATED IN THE UNITED STATES AND THE MAJORITY OF FACULTY RESIDE IN THE UNITED STATES. THREE FACULTY RESIDE IN CANADA. APPROXIMATELY 97% OF STUDENTS RESIDE IN NORTH AMERICA AND 3% RESIDE IN 25 DIFFERENT COUNTRIES. PROGRAM EXPENDITURES ARE INCURRED PRIMARILY IN THE UNITED STATES AND THE ORGANIZATION DOES NOT SEPARATELY TRACK EXPENDITURES SERVING STUDENTS RESIDING OUTSIDE OF THE UNITED STATES OTHER THAN SCHOLARSHIP ASSISTANCE. SCHOLARSHIP ASSISTANCE IN NORTH AMERICA, OTHER THAN IN THE UNITED STATES, WAS $14,000.",14000
201500409349301105,952882724,"EAST ASIA AND THE PACIFIC - AUSTRALIA, BRUNEI, BURMA, CAMBODIA,",0,0,PROGRAM SERVICES - EDUCATION,"THE ORGANIZATION PROVIDES GRADUATE PROGRAMS TO STUDENTS IN THE UNITED STATES AND THROUGHOUT THE WORLD. STUDENTS PARTICIPATE IN PROGRAMS VIA FACE-TO-FACE SESSIONS AND ONLINE COURSES AND SEMINARS FOR INDIVIDUALS AND GROUPS. FACE-TO-FACE SESSIONS ARE HELD IN THE UNITED STATES AND STUDENTS TRAVEL TO PARTICIPATE IN THESE PROGRAMS. ADMINISTRATIVE OFFICES ARE LOCATED IN THE UNITED STATES AND THE MAJORITY OF FACULTY RESIDE IN THE UNITED STATES. THREE FACULTY RESIDE IN CANADA. APPROXIMATELY 97% OF STUDENTS RESIDE IN NORTH AMERICA AND 3% RESIDE IN 25 DIFFERENT COUNTRIES. PROGRAM EXPENDITURES ARE INCURRED PRIMARILY IN THE UNITED STATES AND THE ORGANIZATION DOES NOT SEPARATELY TRACK EXPENDITURES SERVING STUDENTS RESIDING OUTSIDE OF THE UNITED STATES OTHER THAN SCHOLARSHIP ASSISTANCE. SCHOLARSHIP ASSISTANCE IN EAST ASIA & THE PACIFIC WAS $2,500.",2500
201500409349301105,952882724,"MIDDLE EAST AND NORTH AFRICA - ALGERIA, BAHRAIN, DJIBOUTI, EGYPT,",0,0,PROGRAM SERVICES - EDUCATION,"THE ORGANIZATION PROVIDES GRADUATE PROGRAMS TO STUDENTS IN THE UNITED STATES AND THROUGHOUT THE WORLD. STUDENTS PARTICIPATE IN PROGRAMS VIA FACE-TO-FACE SESSIONS AND ONLINE COURSES AND SEMINARS FOR INDIVIDUALS AND GROUPS. FACE-TO-FACE SESSIONS ARE HELD IN THE UNITED STATES AND STUDENTS TRAVEL TO PARTICIPATE IN THESE PROGRAMS. ADMINISTRATIVE OFFICES ARE LOCATED IN THE UNITED STATES AND THE MAJORITY OF FACULTY RESIDE IN THE UNITED STATES. THREE FACULTY RESIDE IN CANADA. APPROXIMATELY 97% OF STUDENTS RESIDE IN NORTH AMERICA AND 3% RESIDE IN 25 DIFFERENT COUNTRIES. PROGRAM EXPENDITURES ARE INCURRED PRIMARILY IN THE UNITED STATES AND THE ORGANIZATION DOES NOT SEPARATELY TRACK EXPENDITURES SERVING STUDENTS RESIDING OUTSIDE OF THE UNITED STATES OTHER THAN SCHOLARSHIP ASSISTANCE. SCHOLARSHIP ASSISTANCE IN THE MIDDLE EAST AND NORTH AFRICA WAS $2,000.",2000
201500409349301105,952882724,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM",0,0,PROGRAM SERVICES - EDUCATION,THE ORGANIZATION PROVIDES GRADUATE PROGRAMS TO STUDENTS IN THE UNITED STATES AND THROUGHOUT THE WORLD. STUDENTS PARTICIPATE IN PROGRAMS VIA FACE-TO-FACE SESSIONS AND ONLINE COURSES AND SEMINARS FOR INDIVIDUALS AND GROUPS. FACE-TO-FACE SESSIONS ARE HELD IN THE UNITED STATES AND STUDENTS TRAVEL TO PARTICIPATE IN THESE PROGRAMS. ADMINISTRATIVE OFFICES ARE LOCATED IN THE UNITED STATES AND THE MAJORITY OF FACULTY RESIDE IN THE UNITED STATES. THREE FACULTY RESIDE IN CANADA. APPROXIMATELY 97% OF STUDENTS RESIDE IN NORTH AMERICA AND 3% RESIDE IN 25 DIFFERENT COUNTRIES. PROGRAM EXPENDITURES ARE INCURRED PRIMARILY IN THE UNITED STATES AND THE ORGANIZATION DOES NOT SEPARATELY TRACK EXPENDITURES SERVING STUDENTS RESIDING OUTSIDE OF THEUNITED STATES OTHER THAN SCHOLARSHIP ASSISTANCE. SCHOLARSHIP ASSISTANCE IN EUROPE WAS $500.,500
201530439349301828,150532239,Sub-Saharan Africa,1,16,Program Services,education abroad programs,773361
201530439349301828,150532239,Europe (including Iceland and Greenland),3,6,Program Services,education abroad programs,2202074
201520409349300407,980072997,Europe (including Iceland and Greenland),1,242,Program Services,Daily operations of University,31328850
201520429349300032,430652675,Central America and the Caribbean,Investments,18261849
201520429349300032,430652675,Europe (Including Iceland and Greenland),Investments,1720958
201530419349300438,135647700,Middle East and North Africa,8,3563,Program Services,EDUCATION/TRAINING,152913385
201530419349300438,135647700,Middle East and North Africa,Grantmaking,7883003
201530419349300438,135647700,Middle East and North Africa,Fundraising,1303840
201530419349300438,135647700,Middle East and North Africa,Investments,24175114
201530419349300438,135647700,Europe (including Iceland and Greenland),Investments,584980
201530419349300438,135647700,Central America and the Caribbean,Investments,54837430
201510439349301791,956001907,Middle East and North Africa,1,4,Program Services,Instructional Services - Education Semester Program,503794
201520379349301252,381374230,Europe (including Iceland and Greenland),0,0,Program Services,study abroad programs,13692
201520379349301252,381374230,Middle East and North Africa,0,0,Program Services,study abroad programs,41838
201520379349301252,381374230,Europe (including Iceland and Greenland),0,0,Program Services,Professional Services,9393
201500439349302020,131628149,Europe (including Iceland and Greenland),0,0,Program Services,Research,130017
201500439349302020,131628149,Europe (including Iceland and Greenland),0,0,Program Services,Study Abroad,1118456
201500439349302020,131628149,Europe (including Iceland and Greenland),0,0,Program Services,Admissions,12771
201500439349302020,131628149,Europe (including Iceland and Greenland),0,0,Program Services,Instruction,63372
201500439349302020,131628149,Europe (including Iceland and Greenland),0,0,Program Services,Development,27794
201500439349302020,131628149,Europe (including Iceland and Greenland),0,0,Program Services,Administration,83956
201500439349302020,131628149,Europe (including Iceland and Greenland),0,0,Program Services,International Programs,11042
201500439349302020,131628149,Central America and the Caribbean,0,0,Program Services,Research,17630
201500439349302020,131628149,Central America and the Caribbean,0,0,Investments,Investments,62943022
201500439349302020,131628149,Central America and the Caribbean,0,0,Program Services,Admissions,514
201500439349302020,131628149,Central America and the Caribbean,0,0,Program Services,Instruction,429
201500439349302020,131628149,Central America and the Caribbean,0,0,Program Services,Development,450
201500439349302020,131628149,"North America (including Canada and Mexico, but not the United States)",0,0,Program Services,Research,15408
201500439349302020,131628149,"North America (including Canada and Mexico, but not the United States)",0,0,Program Services,Administration,1104
201500439349302020,131628149,"North America (including Canada and Mexico, but not the United States)",0,0,Program Services,Admissions,4042
201500439349302020,131628149,"North America (including Canada and Mexico, but not the United States)",0,0,Program Services,Development,306
201500439349302020,131628149,South Asia,0,0,Program Services,Research,4322
201500439349302020,131628149,South Asia,0,0,Program Services,Admissions,4583
201500439349302020,131628149,South Asia,0,0,Program Services,Instruction,2572
201500439349302020,131628149,Sub-Saharan Africa,0,0,Program Services,Research,27390
201500439349302020,131628149,Sub-Saharan Africa,0,0,Program Services,Instruction,2162
201500439349302020,131628149,Sub-Saharan Africa,0,0,Program Services,Development,7085
201500439349302020,131628149,Middle East and North Africa,0,0,Program Services,Research,626
201500439349302020,131628149,Middle East and North Africa,0,0,Program Services,Study Abroad,9569
201500439349302020,131628149,Middle East and North Africa,0,0,Program Services,Development,42776
201500439349302020,131628149,Middle East and North Africa,0,0,Program Services,Instruction,3350
201500439349302020,131628149,South America,0,0,Program Services,Instruction,4546
201500439349302020,131628149,South America,0,0,Program Services,Research,4809
201500439349302020,131628149,South America,0,0,Program Services,Study Abroad,8000
201500439349302020,131628149,South America,0,0,Program Services,Admissions,6309
201500439349302020,131628149,East Asia and the Pacific,0,0,Program Services,Admissions,8315
201500439349302020,131628149,East Asia and the Pacific,0,0,Program Services,Study Abroad,61525
201500439349302020,131628149,East Asia and the Pacific,0,0,Program Services,Research,87599
201500439349302020,131628149,East Asia and the Pacific,0,0,Program Services,International Programs,4311
201500439349302020,131628149,East Asia and the Pacific,0,0,Program Services,Symposium,85847
201500439349302020,131628149,East Asia and the Pacific,0,0,Program Services,Development,8928
201500439349302020,131628149,East Asia and the Pacific,0,0,Program Services,Instruction,2902
201500439349302020,131628149,Russia and the newly independent States,0,0,Program Services,Administration,509
201500439349302020,131628149,Russia and the newly independent States,0,0,Program Services,Research,689
201500439349300400,860949264,Europe,Fundraising
201500439349300400,860949264,Sub-Saharan Africa,Grants to recipients located in the region,8635
201500379349301315,530199507,Central America and the Caribbean,Investments,44663090
201500379349301315,530199507,Central America and the Caribbean,Program Services,Travel Expenditures,262
201500379349301315,530199507,East Asia and the Pacific,Program Services,Travel Expenditures,25
201500379349301315,530199507,Europe (Including Iceland and Greenland),Program Services,Travel Expenditures,4911
201500379349301315,530199507,North America,Program Services,Travel Expenditures,868
201500379349301315,530199507,South America,Program Services,Travel Expenditures,175
201500419349301300,540575812,Europe (including Iceland and Greenland),0,0,Program Services,Travel/study abroad,229804
201500419349301300,540575812,Central America and the Caribbean,0,0,Program Services,Travel/study abroad,437432
201500419349301300,540575812,Middle East and North Africa,0,0,Program Services,Travel/study abroad,200189
201500419349301300,540575812,East Asia and the Pacific,0,0,Program Services,Travel/study abroad,200886
201500419349301300,540575812,Sub-Saharan Africa,0,0,Program Services,Travel/study abroad,61875
201500419349301300,540575812,Europe (including Iceland and Greenland),0,0,Program Services,Travel/study abroad,83525
201500419349301300,540575812,Europe (including Iceland and Greenland),0,0,Program Services,Travel/study abroad,121574
