object_id,ein,OfAssstncTxt,RgnTxt,RcpntCnt,CshGrntAmt,MnnrOfCshDsbrsmntTxt
202141349349303034,340714654,Prizes - Academic Achievement & Contests,South Asia,1,250,Check
202141349349303034,340714654,Vocational Grants for Students,Sub-Saharan Africa,2,2700,Check
202141349349303034,340714654,Prizes - Academic Achievement & Contests,Sub-Saharan Africa,1,620,Check
202141349349303034,340714654,Scholarship for Tuition & Fees,East Asia and the Pacific,2,1679,Travel,FMV
202141349349303034,340714654,Student Research,Middle East and North Africa,1,1350,Supplies,FMV
202141349349303034,340714654,Student Research,South America,1,1540,Travel,FMV
202141349349303034,340714654,Prizes - Academic Achievement & Contests,Middle East and North Africa,1,620,Check
202141349349303034,340714654,Prizes - Academic Achievement & Contests,South America,1,520,Check
202141349349303034,340714654,Vocational Grants for Students,Central America and the Caribbean,1,300,Check
202141349349303034,340714654,Vocational Grants for Students,Middle East and North Africa,1,300,Check
202141349349303034,340714654,Vocational Grants for Students,South America,1,2900,Check
202141349349303034,340714654,Scholarship for Tuition & Fees,South Asia,5,3785,Travel,FMV
202141349349303034,340714654,Scholarship for Tuition & Fees,Sub-Saharan Africa,2,1414,Travel,FMV
202141349349303034,340714654,COVID Related Grant,East Asia and the Pacific,30,22520,Check
202141349349303034,340714654,COVID Related Grant,Europe (Including Iceland & Greenland),6,4360,Check
202141349349303034,340714654,COVID Related Grant,Middle East and North Africa,20,18860,Check
202141349349303034,340714654,COVID Related Grant,North America - Canada and Mexico,2,2000,Check
202141349349303034,340714654,COVID Related Grant,Russia and Neighboring States,1,1000,Check
202141349349303034,340714654,COVID Related Grant,South America,3,2564,Check
202141349349303034,340714654,COVID Related Grant,South Asia,26,24210,Check
202141349349303034,340714654,COVID Related Grant,Sub-Saharan Africa,45,41909,Check
202141339349304269,530196584,STUDY ABROAD SCHOLARSHIPS,Central America and the Caribbean,4,40000,EFT,0
202141339349304269,530196584,STUDY ABROAD SCHOLARSHIPS,East Asia and the Pacific,142,2348000,EFT,0
202141339349304269,530196584,STUDY ABROAD SCHOLARSHIPS,Europe (Including Iceland and Greenland),625,9864700,EFT,0
202141339349304269,530196584,STUDY ABROAD SCHOLARSHIPS,Middle East and North Africa,41,716500,EFT,0
202141339349304269,530196584,STUDY ABROAD SCHOLARSHIPS,Russia and Neighboring States,7,112600,EFT,0
202141339349304269,530196584,STUDY ABROAD SCHOLARSHIPS,South America,40,643600,EFT,0
202141339349304269,530196584,STUDY ABROAD SCHOLARSHIPS,South Asia,5,107000,EFT,0
202141339349304269,530196584,STUDY ABROAD SCHOLARSHIPS,Sub-Saharan Africa,30,468700,EFT,0
202021979349305372,741357323,MISSIONARY STIPEND,VARIOUS,2,5500,WIRE TRANSFER,0,N/A,N/A
202021969349305062,111633516,SCHOLARSHIPS,Europe (Including Iceland and Greenland),59,1560924,Tuition Cred,BOOK
202021969349305062,111633516,SCHOLARSHIPS,North America,27,563786,Tuition Cred,BOOK
202021969349305062,111633516,SCHOLARSHIPS,Central America and the Caribbean,12,470802,Tuition Cred,BOOK
202021969349305062,111633516,SCHOLARSHIPS,East Asia and the Pacific,28,373165,Tuition Cred,BOOK
202021969349305062,111633516,SCHOLARSHIPS,South Asia,45,251072,Tuition Cred,BOOK
202021969349305062,111633516,SCHOLARSHIPS,Sub-Saharan Africa,5,195016,Tuition Cred,BOOK
202021969349305062,111633516,SCHOLARSHIPS,South America,8,104630,Tuition Cred,BOOK
202021969349305062,111633516,SCHOLARSHIPS,Russia and the Newly Independent States,2,63396,Tuition Cred,BOOK
202021969349305062,111633516,SCHOLARSHIPS,Middle East and North Africa,7,67247,Tuition Cred,BOOK
202111269349301666,250981156,STUDY ABROAD GRANTS AND SCHOLARSHIPS,EUROPE (INCLUDING ICELAND AND GREENLAND),5,17525,CREDIT TO STUDENTS' ACCOUNT FOR FINANCIAL AID,N/A,N/A
202111269349301666,250981156,STUDY ABROAD GRANTS AND SCHOLARSHIPS,"CENTRAL AMERICA AND THE CARIBBEAN - ANTIGUA & BARBUDA, ARUBA, BAHAMAS,",1,4875,CREDIT TO STUDENTS' ACCOUNT FOR FINANCIAL AID,N/A,N/A
202111269349301666,250981156,STUDY ABROAD GRANTS AND SCHOLARSHIPS,"EAST ASIA AND THE PACIFIC - AUSTRALIA, BRUNEI, BURMA, CAMBODIA,",1,9500,CREDIT TO STUDENTS' ACCOUNT FOR FINANCIAL AID,N/A,N/A
202141349349304449,042463847,General Scholarships,Central America & Caribbean,33,67248,Tuition reductions from full-tuition,FMV
202141349349304449,042463847,General Scholarships,Europe,2,3101,Tuition reductions from full-tuition,FMV
202141349349304449,042463847,General Scholarships,South America,2,2802,Tuition reductions from full-tuition,FMV
202141349349304449,042463847,General Scholarships,North America,18,71451,Tuition reductions from full-tuition,FMV
202141349349304449,042463847,Named Scholarships,East Asia and Pacific,15,25500,Tuition reductions from full-tuition,FMV
202141349349304449,042463847,General Scholarships,East Asia and Pacific,4,6800,Tuition reuctions from full-tuition,FMV
202001059349300920,590624458,"Scholarships, Fellowship Grants",Central America and the Caribbean,87,1818299,Check,N/A,N/A
202001059349300920,590624458,"Scholarships, Fellowship Grants",East Asia and the Pacific,595,9154531,Check,N/A,N/A
202001059349300920,590624458,"Scholarships, Fellowship Grants",Europe,242,6619670,Check,N/A,N/A
202001059349300920,590624458,"Scholarships, Fellowship Grants",Middle East and North Africa,77,1380331,Check,N/A,N/A
202001059349300920,590624458,"Scholarships, Fellowship Grants",North America,64,1274562,Check,N/A,N/A
202001059349300920,590624458,"Scholarships, Fellowship Grants",Russia and Neighboring States,29,702327,Check,N/A,N/A
202001059349300920,590624458,"Scholarships, Fellowship Grants",South America,231,4150335,Check,N/A,N/A
202001059349300920,590624458,"Scholarships, Fellowship Grants",South Asia,119,2650342,Check,N/A,N/A
202001059349300920,590624458,"Scholarships, Fellowship Grants",Sub-Saharan Africa,28,873252,Check,N/A,N/A
202033179349301348,160759798,Student Financial Aid,"North America (including Canada and Mexico, but not the United States)",31,1109034,Applied to Tuition St,0,Book
202033179349301348,160759798,Daemen Work Program,"North America (including Canada and Mexico, but not the United States)",24,49200,Wages,0,Book
202141379349309114,540505965,STUDY ABROAD SCHOLARSHIPS,Central America and the Caribbean,6,124103,STUDENT ACCT,N/A,N/A
202141379349309114,540505965,STUDY ABROAD SCHOLARSHIPS,East Asia and the Pacific,46,472666,STUDENT ACCT,N/A,N/A
202141379349309114,540505965,STUDY ABROAD SCHOLARSHIPS,Europe (Including Iceland and Greenland),277,2930590,STUDENT ACCT,N/A,N/A
202141379349309114,540505965,STUDY ABROAD SCHOLARSHIPS,Middle East and North Africa,4,70028,STUDENT ACCT,N/A,N/A
202141379349309114,540505965,STUDY ABROAD SCHOLARSHIPS,Russia and the Newly Independent States,1,29983,STUDENT ACCT,N/A,N/A
202141379349309114,540505965,STUDY ABROAD SCHOLARSHIPS,South America,10,265196,STUDENT ACCT,N/A,N/A
202141379349309114,540505965,STUDY ABROAD SCHOLARSHIPS,Sub-Saharan Africa,19,328446,STUDENT ACCT,N/A,N/A
202101309349301930,030179403,STUDENT SCHOLARSHIP,Central America and the Caribbean,3,42744,Wire,NA,NA
202101309349301930,030179403,STUDENT SCHOLARSHIP,East Asia and the Pacific,12,111894,Wire,NA,NA
202101309349301930,030179403,STUDENT SCHOLARSHIP,Europe (Including Iceland and Greenland),47,422212,Wire,NA,NA
202101309349301930,030179403,STUDENT SCHOLARSHIP,Middle East and North Africa,1,24694,Wire,NA,NA
202101309349301930,030179403,STUDENT SCHOLARSHIP,South America,3,34750,Wire,NA,NA
202101309349301930,030179403,STUDENT SCHOLARSHIP,South Asia,2,20500,Wire,NA,NA
202101309349301930,030179403,STUDENT SCHOLARSHIP,Sub-Saharan Africa,4,60128,Wire,NA,NA
202101309349302500,591197022,Scholarship,Central America and the Caribbean,15,19393
202101309349302500,591197022,Scholarship,East Asia and the Pacific,2,8472
202101309349302500,591197022,Scholarship,Middle East and North Africa,1,1551
202101309349302500,591197022,Scholarship,Europe Including Iceland and Greenland,4,6893
202101309349302500,591197022,Scholarship,Sub-Saharan Africa,6,300
202101309349302500,591197022,Scholarship,South America,2,905
202101309349302500,591197022,Scholarship,South Asia,5,249
202101379349303075,430653611,SCHOLARSHIPS,Central America and the Caribbean,1,18700,See Part V
202101379349303075,430653611,SCHOLARSHIPS,East Asia and the Pacific,34,858818,See Part V
202101379349303075,430653611,SCHOLARSHIPS,Europe Including Iceland and Greenland,144,3157416,See Part V
202101379349303075,430653611,SCHOLARSHIPS,Middle East and North Africa,4,82769,See Part V
202101379349303075,430653611,SCHOLARSHIPS,North America,1,34498,See Part V
202101379349303075,430653611,SCHOLARSHIPS,Russia and the Neighboring States,27,567687,See Part V
202101379349303075,430653611,SCHOLARSHIPS,South America,1,32751,See Part V
202101379349303075,430653611,SCHOLARSHIPS,South Asia,9,195733,See Part V
202101379349303075,430653611,FELLOWSHIPS,East Asia and the Pacific,4,9952,Check
202101379349303075,430653611,FELLOWSHIPS,Europe Including Iceland and Greenland,16,33334,Check
202101379349303075,430653611,FELLOWSHIPS,North America,1,1000,Check
202101379349303075,430653611,FELLOWSHIPS,South America,1,1000,Check
202101379349303075,430653611,PRIZES AWARDS,East Asia and the Pacific,8,24517,Check
202101379349303075,430653611,PRIZES AWARDS,Europe Including Iceland and Greenland,16,46682,Check
202101379349303075,430653611,PRIZES AWARDS,South America,2,3900,Check
202141279349301949,210634584,Study Abroad Students,Europe (Including Iceland and Greenland),15,127923,electronic,0
202141279349301949,210634584,Study Abroad Students,Europe (Including Iceland and Greenland),15,164799,electronic,0
202141279349301949,210634584,Study Abroad Students,Europe (Including Iceland and Greenland),2,9750,electronic,0
202141279349301949,210634584,Study Abroad Students,East Asia and the Pacific,7,46920,electronic,0
202141279349302194,930309970,INTERNATIONAL GRANT/SCHOLARSHIP,CENTRAL AMERICA AND THE CARIBBEAN,1,1000,APPLIED TO STUDENT ACCOUNT
202141279349302194,930309970,INTERNATIONAL GRANT/SCHOLARSHIP,MIDDLE EAST AND NORTH AFRICA,2,2000,APPLIED TO STUDENT ACCOUNT
202141279349302194,930309970,INTERNATIONAL GRANT/SCHOLARSHIP,EAST ASIA AND THE PACIFIC,2,2000,APPLIED TO STUDENT ACCOUNT
202141279349302194,930309970,INTERNATIONAL GRANT/SCHOLARSHIP,NORTH AMERICA,175,360850,APPLIED TO STUDENT ACCOUNT
202141349349306154,350869045,STUDENT FINANCIAL SUPPORT,Central America and the Caribbean,7,10069,"Check, Credit student account"
202141349349306154,350869045,STUDENT FINANCIAL SUPPORT,East Asia and the Pacific,56,78685,"Check, Credit student account"
202141349349306154,350869045,STUDENT FINANCIAL SUPPORT,Europe (Including Iceland and Greenland),234,290588,"Check, Credit student account"
202141349349306154,350869045,STUDENT FINANCIAL SUPPORT,South America,33,57041,"Check, Credit student account"
202141349349306154,350869045,STUDENT FINANCIAL SUPPORT,Sub-Saharan Africa,20,33354,"Check, Credit student account"
202141349349306154,350869045,STUDENT FINANCIAL SUPPORT,Middle East and North Africa,40,41360,"Check, Credit student account"
202121379349302787,131693134,BOTANICAL SCIENTIFIC RESEARCH,SOUTH AMERICA,10,80549
202121379349302787,131693134,BOTANICAL SCIENTIFIC RESEARCH,EAST ASIA AND THE PACIFIC,2,12688
202101349349304540,910564961,FINANCIAL AID GRANTS POSTED TO EACH STUDENT'S PUGET SOUND ACCOUNT WHEN STUDENTS WERE STUDYING ABROAD THAT TERM,CENTRAL AMERICA AND THE CARIBBEAN,7,19973
202101349349304540,910564961,FINANCIAL AID GRANTS POSTED TO EACH STUDENT'S PUGET SOUND ACCOUNT WHEN STUDENTS WERE STUDYING ABROAD THAT TERM,EAST ASIA AND THE PACIFIC,26,126621
202101349349304540,910564961,FINANCIAL AID GRANTS POSTED TO EACH STUDENT'S PUGET SOUND ACCOUNT WHEN STUDENTS WERE STUDYING ABROAD THAT TERM,EUROPE (INCLUDING ICELAND AND GREENLAND),113,515001
202101349349304540,910564961,FINANCIAL AID GRANTS POSTED TO EACH STUDENT'S PUGET SOUND ACCOUNT WHEN STUDENTS WERE STUDYING ABROAD THAT TERM,MIDDLE EAST AND NORTH AFRICA,1,10000
202101349349304540,910564961,FINANCIAL AID GRANTS POSTED TO EACH STUDENT'S PUGET SOUND ACCOUNT WHEN STUDENTS WERE STUDYING ABROAD THAT TERM,"NORTH AMERICA (INCLUDING CANADA & MEXICO, BUT NOT THE US)",6,41853
202101349349304540,910564961,FINANCIAL AID GRANTS POSTED TO EACH STUDENT'S PUGET SOUND ACCOUNT WHEN STUDENTS WERE STUDYING ABROAD THAT TERM,SOUTH AMERICA,12,73370
202101349349304540,910564961,FINANCIAL AID GRANTS POSTED TO EACH STUDENT'S PUGET SOUND ACCOUNT WHEN STUDENTS WERE STUDYING ABROAD THAT TERM,SUB-SAHARAN AFRICA,9,30048
202101339349302045,231352685,FOX LEADERSHIP INTERNATIONAL ALUMNI FELLOWSHIPS,East Asia and the Pacific,11,23375,EFT/WIRE/CHK,N/A,N/A
202101339349302045,231352685,INTERNSHIP AWARD,North America,1,5500,EFT,N/A,N/A
202101339349302045,231352685,SOCIAL IMPACT LOAN FORGIVENESS AWARD,South Asia,2,32500,CHECK,N/A,N/A
202101339349302045,231352685,SOCIAL IMPACT SUMMER IMPACT AWARD,Sub-Saharan Africa,2,8000,CHECK,N/A,N/A
202101339349302045,231352685,SOCIAL IMPACT LOAN FORGIVENESS AWARD,Europe (Including Iceland and Greenland),3,40000,CHECK,N/A,N/A
202101339349302045,231352685,SOCIAL IMPACT SUMMER IMPACT AWARD,Europe (Including Iceland and Greenland),2,2093,CHECK,N/A,N/A
202101339349302045,231352685,SOCIAL IMPACT SUMMER IMPACT AWARD,Middle East and North Africa,1,4000,CHECK,N/A,N/A
202101339349302045,231352685,JACOBS LEVY PRIZE FOR QUANTITATIVE FIN. INNOVATION,East Asia and the Pacific,1,40000,CHECK,N/A,N/A
202101339349302045,231352685,JACOBS LEVY CENTER RESEARCH PAPER PRIZE,East Asia and the Pacific,1,5000,CHECK,N/A,N/A
202101339349302045,231352685,JACOBS LEVY CENTER RESEARCH PAPER PRIZE,Europe (Including Iceland and Greenland),1,1667,CHECK,N/A,N/A
202101339349302045,231352685,JEROME FISHER M&T SUMMER IMPACT AWARD,North America,1,5000,CHECK,N/A,N/A
202101339349302045,231352685,JEROME FISHER M&T SUMMER IMPACT AWARD,South Asia,1,4500,CHECK,N/A,N/A
202101339349302045,231352685,JEROME FISHER M&T SUMMER IMPACT AWARD,East Asia and the Pacific,2,6000,CHECK,N/A,N/A
202101339349302045,231352685,JEROME FISHER M&T SUMMER IMPACT AWARD,Europe (Including Iceland and Greenland),1,2720,CHECK,N/A,N/A
202101339349302045,231352685,LAUDER LDERSHIP IMMERSION AWARD,Russia and the Newly Independent States,1,12800,CHECK,N/A,N/A
202101339349302045,231352685,LAUDER LDERSHIP IMMERSION AWARD,Sub-Saharan Africa,1,2800,CHECK,N/A,N/A
202101339349302045,231352685,LAUDER LDERSHIP IMMERSION AWARD,South America,3,28400,CHECK,N/A,N/A
202101339349302045,231352685,THOURON AWARD,Europe (Including Iceland and Greenland),25,273827,WIRE,N/A,N/A
202101339349302045,231352685,UNDERGRAD GRIP AWARDS,Europe (Including Iceland and Greenland),11,33000,CHECK,N/A,N/A
202101339349302045,231352685,WCAI DATAHON AWARD,North America,1,300,CHECK,N/A,N/A
202101339349302045,231352685,WCAI DATAHON AWARD,South Asia,4,850,CHECK,N/A,N/A
202101339349302045,231352685,WPA RESEARCH PAPER COMPETITION AWARD,East Asia and the Pacific,3,6933,CHECK,N/A,N/A
202101339349302045,231352685,WPA RESEARCH PAPER COMPETITION AWARD,South Asia,2,8000,CHECK,N/A,N/A
202101339349302045,231352685,WPA RESEARCH PAPER COMPETITION AWARD,Europe (Including Iceland and Greenland),1,2000,CHECK,N/A,N/A
202101339349302045,231352685,OIDD WUEC PITCH COMPETITION,Europe (Including Iceland and Greenland),1,250,CHECK,N/A,N/A
202101379349307790,381359081,SCHOLARSHIPS,CENTRAL AMERICA AND THE CARIBBEAN,CHARGE AGAINST TUITION,N/A,N/A
202101379349307790,381359081,SCHOLARSHIPS,EAST ASIA AND THE PACIFIC,CHARGE AGAINST TUITION,N/A,N/A
202101379349307790,381359081,SCHOLARSHIPS,EUROPE (INCLUDING ICELAND & GREENLAND),17,155560,CHARGE AGAINST TUITION,N/A,N/A
202101379349307790,381359081,SCHOLARSHIPS,NORTH AMERICA,CHARGE AGAINST TUITION,N/A,N/A
202101379349307790,381359081,SCHOLARSHIPS,SOUTH AMERICA,CHARGE AGAINST TUITION,N/A,N/A
202101379349307790,381359081,SCHOLARSHIPS,SOUTH ASIA,CHARGE AGAINST TUITION,N/A,N/A
202141309349301974,231409675,Financial aid,Sub-Saharan Africa,2,12812,Apply as payment to student bill
202141309349301974,231409675,Financial aid,North America - Canada and Mexico,67,291975,Apply as payment to student bill
202141119349300229,420772559,SCHOLARSHIPS,EUROPE (INCLUDING ICELAND AND GREENLAND),19,162079,CREDIT ACCT
202141119349300229,420772559,SCHOLARSHIPS,SUB-SAHARAN AFRICA,9,67513,CREDIT ACCT
202141119349300229,420772559,SCHOLARSHIPS,East Asia and the Pacific,4,20799,CREDIT ACCT
202141119349300229,420772559,SCHOLARSHIPS,Middle East and North Africa,1,6425,CREDIT ACCT
202001559349301005,060646623,SCHOLARSHIP,Central America and the Caribbean,2,88080
202001559349301005,060646623,SCHOLARSHIP,East Asia and the Pacific,41,1625277
202001559349301005,060646623,SCHOLARSHIP,Europe (Including Iceland and Greenland),30,1712728
202001559349301005,060646623,SCHOLARSHIP,North America,12,574074
202001559349301005,060646623,SCHOLARSHIP,South America,4,209240
202001559349301005,060646623,SCHOLARSHIP,South Asia,3,93190
202001559349301005,060646623,SCHOLARSHIP,Sub-Saharan Africa,6,241324
202001559349301005,060646623,SCHOLARSHIP,Middle East and North Africa,2,140260
202001559349301005,060646623,SCHOLARSHIP,Russia and the Newly Independent States,4,184130
202131379349301218,210634501,SCHOLARSHIP/FELLOWSHIP,Central America and the Caribbean,22,19875,CREDIT
202131379349301218,210634501,SCHOLARSHIP/FELLOWSHIP,East Asia and the Pacific,176,886464,CREDIT
202131379349301218,210634501,SCHOLARSHIP/FELLOWSHIP,Europe (Including Iceland and Greenland),441,3521292,CREDIT
202131379349301218,210634501,SCHOLARSHIP/FELLOWSHIP,Middle East and North Africa,124,421152,CREDIT
202131379349301218,210634501,SCHOLARSHIP/FELLOWSHIP,North America (Canada & Mexico only),47,447907,CREDIT
202131379349301218,210634501,SCHOLARSHIP/FELLOWSHIP,Russia and Neighboring States,48,118257,CREDIT
202131379349301218,210634501,SCHOLARSHIP/FELLOWSHIP,South America,90,428318,CREDIT
202131379349301218,210634501,SCHOLARSHIP/FELLOWSHIP,South Asia,37,168642,CREDIT
202131379349301218,210634501,SCHOLARSHIP/FELLOWSHIP,Sub-Saharan Africa,37,359055,CREDIT
202111129349301146,580593414,FINANCIAL ASSISTANCE,EUROPE -,43,1208357,CREDIT TO BURSAR ACCOUNTS
202111129349301146,580593414,FINANCIAL ASSISTANCE,EAST ASIA AND THE PACIFIC -,5,133086,CREDIT TO BURSAR ACCOUNTS
202111129349301146,580593414,FINANCIAL ASSISTANCE,CENTRAL AMERICA AND THE CARIBBEAN -,12,282546,CREDIT TO BURSAR ACCOUNTS
202111129349301146,580593414,FINANCIAL ASSISTANCE,SOUTH AMERICA,12,374068,CREDIT TO BURSAR ACCOUNTS
202111129349301146,580593414,FINANCIAL ASSISTANCE,NORTH AMERICA - CANADA,9,226584,CREDIT TO BURSAR ACCOUNTS
202111129349301146,580593414,FINANCIAL ASSISTANCE,SUB-SAHARAN AFRICA,3,55000,CREDIT TO BURSAR ACCOUNTS
202011339349302541,530196584,STUDY ABROAD SCHOLARSHIPS,Central America and the Caribbean,5,78000,EFT,0
202011339349302541,530196584,STUDY ABROAD SCHOLARSHIPS,East Asia and the Pacific,111,1543000,EFT,0
202011339349302541,530196584,STUDY ABROAD SCHOLARSHIPS,Europe (Including Iceland and Greenland),450,7087000,EFT,0
202011339349302541,530196584,STUDY ABROAD SCHOLARSHIPS,Middle East and North Africa,48,730000,EFT,0
202011339349302541,530196584,STUDY ABROAD SCHOLARSHIPS,Russia and Neighboring States,5,65000,EFT,0
202011339349302541,530196584,STUDY ABROAD SCHOLARSHIPS,South America,44,837000,EFT,0
202011339349302541,530196584,STUDY ABROAD SCHOLARSHIPS,South Asia,8,122000,EFT,0
202011339349302541,530196584,STUDY ABROAD SCHOLARSHIPS,Sub-Saharan Africa,25,326000,EFT,0
202120919349300327,941585735,TUITION SCHOLARSHIP,NORTH AMERICA,2,3500,APPLIED TO STUDENT ACCOUNT
202120919349300327,941585735,TUITION SCHOLARSHIP,EAST ASIA AND THE PACIFIC,4,12981,APPLIED TO STUDENT ACCOUNT
202120919349300327,941585735,TUITION SCHOLARSHIP,EUROPE (INCLUDING ICELAND & GREENLAND),3,2000,APPLIED TO STUDENT ACCOUNT
