object_id,ein,RgnTxt,OfActvtsCndctdTxt,SpcfcSrvcsPrvddTxt,RgnTtlExpndtrsAmt
201803379349300080,590624459,Europe (Including Iceland and Greenland),0,0,Program Services,TRAVEL ABROAD COURSES,591279
201803379349300080,590624459,Europe (Including Iceland and Greenland),0,0,Program Services,SEMINARS/CONFERENCES,358247
201803379349300080,590624459,Middle East and North Africa,0,0,Program Services,SEMINARS/CONFERENCES,66988
201803379349300080,590624459,South America,0,0,Program Services,SEMINARS/CONFERENCES,74685
201803379349300080,590624459,South Asia,0,0,Program Services,SEMINARS/CONFERENCES,75857
201803379349300080,590624459,Sub-Saharan Africa,0,0,Program Services,SEMINARS/CONFERENCES,20734
201803379349300080,590624459,Europe (Including Iceland and Greenland),0,0,Grantmaking,41100
201803379349300080,590624459,North America (Canada & Mexico only),0,0,Program Services,MFA PROGRAM - COURSE EXPENSES,12626
201803379349300080,590624459,Sub-Saharan Africa,0,0,Program Services,TRAVEL ABROAD COURSES,168398
201803379349300080,590624459,East Asia and the Pacific,0,0,Program Services,TRAVEL ABROAD COURSES,185798
201803379349300080,590624459,Russia and Neighboring States,0,0,Program Services,Seminars/Conferences,39244
201803379349300080,590624459,North America (Canada & Mexico only),0,0,Program Services,Seminars/Conferences,26203
201911029349301101,160743150,EUROPE (INCLUDING ICELAND & GREENLAND),0,2,PROGRAM SERVICES,HIGHER EDUCATION STUDY ABROAD SERVICES,309322
201911029349301101,160743150,CENTRAL AMERICA AND THE CARIBBEAN,0,0,INVESTMENTS,15148091
201900639349300955,350868074,"LINCOLNSHIRE, UNITED KINGDOM",1,49,EDUCATIONAL PROGRAMS,STUDY ABROAD,5567380
201910459349300831,640303086,CENTRAL AMERICA & THE CARIBBEAN,0,0,GRANTS TO RECIPIENTS LOCATED IN THE REGION,52320
201910459349300831,640303086,EAST ASIA & THE PACIFIC,0,0,GRANTS TO RECIPIENTS LOCATED IN THE REGION,378328
201910459349300831,640303086,EUROPE,0,0,GRANTS TO RECIPIENTS LOCATED IN THE REGION,420157
201910459349300831,640303086,MIDDLE EAST AND NORTH AFRICA,0,0,GRANTS TO RECIPIENTS LOCATED IN THE REGION,24189
201910459349300831,640303086,NORTH AMERICA,0,0,GRANTS TO RECIPIENTS LOCATED IN THE REGION,18875
201910459349300831,640303086,RUSSIA AND NEIGHBORING STATES,0,0,GRANTS TO RECIPIENTS LOCATED IN THE REGION,3800
201910459349300831,640303086,SOUTH AMERICA,0,0,GRANTS TO RECIPIENTS LOCATED IN THE REGION,140705
201910459349300831,640303086,SOUTH ASIA,0,0,GRANTS TO RECIPIENTS LOCATED IN THE REGION,70372
201910459349300831,640303086,SUB-SAHARAN AFRICA,0,0,GRANTS TO RECIPIENTS LOCATED IN THE REGION,81421
201910459349300831,640303086,EUROPE,0,0,INVESTMENT,64415
201910459349300831,640303086,EUROPE,0,1,PROGRAM SERVICES,"EDUCATIONAL CLASSES, VIRTUAL EDUCATION FAIR",356695
201910459349300831,640303086,NORTH AMERICA,0,1,PROGRAM SERVICES,"EDUCATIONAL CLASSES, EDUCATIONAL FAIR",14504
201910459349300831,640303086,EAST ASIA & THE PACIFIC,0,4,PROGRAM SERVICES,"EDUCATIONAL CLASSES, EDUCATIONAL FAIR, RECRUITING",44073
201910459349300831,640303086,"SOUTH ASIA - AFGHANISTAN, BANGLADESH, BHUTAN, INDIA, MALDIVES, NEPAL,",0,6,PROGRAM SERVICES,"EDUCATIONAL FAIRS, RECRUITING",6850
201910459349300831,640303086,SOUTH AMERICA,0,3,PROGRAM SERVICES,EDUCATIONAL FAIRS,6281
201901029349300410,610482955,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,79 STUDENTS PARTICIPATED IN STUDY ABROAD PROGRAMS
201901029349300410,610482955,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,8 STUDENTS PARTICIPATED IN STUDY ABROAD PROGRAMS
201901029349300410,610482955,EUROPE,0,0,PROGRAM SERVICES,128 STUDENTS PARTICPATED IN STUDY ABROAD PROGRAMS
201901029349300410,610482955,SOUTH ASIA,0,0,PROGRAM SERVICES,8 STUDENTS PARTICIPATED IN STUDY ABROAD PROGRAMS
201901029349300410,610482955,AFRICA,0,0,PROGRAM SERVICES,2 STUDENTS PARTICIPATED IN STUDY ABROAD PROGRAMS
201901029349300410,610482955,NORTH AMERICA,0,0,PROGRAM SERVICES,2 STUDENTS PARTICIPATED IN STUDY ABROAD PROGRAMS
201803499349300210,580593438,CARIBBEAN,INVESTMENTS,4787421
201901349349304795,363377698,Central America and the Caribbean,Investments,N/A,15016000
201901349349304795,363377698,Central America and the Caribbean,Program Services,Medical Mission Trip,3000
201901349349304795,363377698,East Asia and the Pacific,Program Services,Dental Medicine Mission Trip,73000
201813309349300641,860197576,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,"3 LICENSING CONTRACTS- REVENUE RECEIVED $193,772"
201813309349300641,860197576,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,PROGRAM SERVICES,"3 LICENSING CONTRACTS- REVENUE RECEIVED $104,466"
201921219349301802,480556716,Europe (Including Iceland and Greenland),0,0,Program Services,ACADEMIC/SERVICE PROG,5824
201921219349301802,480556716,East Asia and the Pacific,0,0,Program Services,ACADEMIC/SERVICE PROG,56208
201833539349300923,410695509,NORTH AMERICA,0,0,PROGRAM SERVICES,"STUDY ABROAD PROGRAMMING, EDUCATION RELATED PURCHASES",44789
201833539349300923,410695509,EUROPE,0,0,PROGRAM SERVICES,"STUDY ABROAD PROGRAMMING, EDUCATION RELATED PURCHASES",92563
201833539349300923,410695509,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,"STUDY ABROAD PROGRAMMING, EDUCATION RELATED PURCHASES",11932
201833539349300923,410695509,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,"STUDY ABROAD PROGRAMMING, EDUCATION RELATED PURCHASES",18781
201833539349300923,410695509,SOUTH ASIA,0,0,PROGRAM SERVICES,"STUDY ABROAD PROGRAMMING, EDUCATION RELATED PURCHASES",1323
201833539349300923,410695509,EAST ASIA AND THE PACIFIC,0,0,GRANTS - FINANCIAL AID,N/A,84380
201833539349300923,410695509,EUROPE,0,0,GRANTS - FINANCIAL AID,N/A,13489
201833539349300923,410695509,MIDDLE EAST AND NORTH AFRICA,0,0,GRANTS - FINANCIAL AID,N/A,14658
201833539349300923,410695509,SOUTH AMERICA,0,0,GRANTS - FINANCIAL AID,N/A,47389
201833539349300923,410695509,SOUTH ASIA,0,0,GRANTS - FINANCIAL AID,N/A,21850
201833539349300923,410695509,SUB-SAHARAN AFRICA,0,0,GRANTS - FINANCIAL AID,N/A,94282
201833539349300923,410695509,CENTRAL AMERICA AND THE CARIBBEAN,0,0,GRANTS - FINANCIAL AID,N/A,9020
201921339349300532,231365954,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,GLOBAL STUDY ABROAD PROGRAMS,58638
201921339349300532,231365954,CENTRAL AMERICA AND THE CARIBBEAN,0,0,GRANTS AND OTHER ASSISTANCE,5000
201921339349300532,231365954,CENTRAL AMERICA AND THE CARIBBEAN,0,0,INVESTMENTS,51149203
201921339349300532,231365954,CENTRAL AMERICA AND THE CARIBBEAN,0,0,RESEARCH AND DEVELOPMENT,2421
201921339349300532,231365954,EAST ASIA AND THE PACIFIC,0,4,PROGRAM SERVICES,GLOBAL STUDY ABROAD PROGRAMS,1278501
201921339349300532,231365954,EAST ASIA AND THE PACIFIC,0,0,ADMISSIONS RECRUITING,6950
201921339349300532,231365954,EAST ASIA AND THE PACIFIC,0,0,GRANTS AND OTHER ASSISTANCE,750474
201921339349300532,231365954,EAST ASIA AND THE PACIFIC,0,0,RESEARCH AND DEVELOPMENT,12889
201921339349300532,231365954,EUROPE (INCLUDING ICELAND & GREENLAND),6,108,PROGRAM SERVICES,GLOBAL STUDY ABROAD PROGRAM,5002009
201921339349300532,231365954,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,ADMISSIONS RECRUITING,2005
201921339349300532,231365954,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,GRANTS AND OTHER ASSISTANCE,3014385
201921339349300532,231365954,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,INVESTMENTS,2215286
201921339349300532,231365954,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,RESEARCH AND DEVELOPMENT,55297
201921339349300532,231365954,MIDDLE EAST AND NORTH AFRICA,0,2,PROGRAM SERVICES,GLOBAL STUDY ABROAD PROGRAM,138318
201921339349300532,231365954,MIDDLE EAST AND NORTH AFRICA,0,0,ADMISSIONS RECRUITING,2017
201921339349300532,231365954,MIDDLE EAST AND NORTH AFRICA,0,0,GRANTS AND OTHER ASSISTANCE,126218
201921339349300532,231365954,MIDDLE EAST AND NORTH AFRICA,0,0,RESEARCH AND DEVELOPMENT,990
201921339349300532,231365954,NORTH AMERICA,0,0,ADMISSIONS RECRUITING,1708
201921339349300532,231365954,NORTH AMERICA,0,0,RESEARCH AND DEVELOPMENT,26483
201921339349300532,231365954,RUSSIA AND NEIGHBORING STATES,0,18,PROGRAM SERVICES,GLOBAL STUDY ABROAD PROGRAM,123031
201921339349300532,231365954,RUSSIA AND NEIGHBORING STATES,0,0,GRANTS AND OTHER ASSISTANCE,100475
201921339349300532,231365954,SOUTH AMERICA,0,1,PROGRAM SERVICES,GLOBAL STUDY ABROAD PROGRAM,237164
201921339349300532,231365954,SOUTH AMERICA,0,0,GRANTS AND OTHER ASSISTANCE,156440
201921339349300532,231365954,SOUTH AMERICA,0,0,RESEARCH AND DEVELOPMENT,8152
201921339349300532,231365954,SOUTH ASIA,0,0,PROGRAM SERVICES,GLOBAL STUDY ABROAD PROGRAM,137386
201921339349300532,231365954,SOUTH ASIA,0,0,ADMISSIONS RECRUITING,2477
201921339349300532,231365954,SOUTH ASIA,0,0,GRANTS AND OTHER ASSISTANCE,136933
201921339349300532,231365954,SOUTH ASIA,0,0,RESEARCH AND DEVELOPMENT,1311
201921339349300532,231365954,SUB-SAHARAN AFRICA,1,28,PROGRAM SERVICES,GLOBAL STUDY ABROAD PROGRAM,226795
201921339349300532,231365954,SUB-SAHARAN AFRICA,0,0,GRANTS AND OTHER ASSISTANCE,208190
201921339349300532,231365954,SUB-SAHARAN AFRICA,0,0,RESEARCH AND DEVELOPMENT,6710
201921339349301877,042104329,CENTRAL AMERICA AND THE CARIBBEAN,0,0,GRANTMAKING,SCHOLARSHIPS,14830
201921339349301877,042104329,EAST ASIA AND THE PACIFIC,0,0,GRANTMAKING,SCHOLARSHIPS,201442
201921339349301877,042104329,EUROPE (INCLUDING ICELAND AND GREENLAND,0,0,GRANTMAKING,SCHOLARSHIPS,23320
201921339349301877,042104329,MIDDLE EAST AND NORTH AFRICA,0,0,GRANTMAKING,SCHOLARSHIPS,9660
201921339349301877,042104329,SOUTH ASIA,0,0,GRANTMAKING,SCHOLARSHIPS,8330
201921339349301877,042104329,SUB-SAHARAN AFRICA,0,0,GRANTMAKING,SCHOLARSHIPS,77140
201921339349301877,042104329,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,EDUCATIONAL/RESEARCH,9200
201921339349301877,042104329,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,EDUCATIONAL/RESEARCH,14159
201921339349301877,042104329,EUROPE (INCLUDING ICELAND AND GREENLAND,0,0,PROGRAM SERVICES,EDUCATIONAL/RESEARCH,32128
201921339349301877,042104329,SOUTH AMERICA,0,0,PROGRAM SERVICES,EDUCATIONAL/RESEARCH,7000
201921299349301307,382410852,Central America and the Caribbean,0,0,Investments,4366166
201921299349301307,382410852,Europe (including Iceland and Greenland),0,0,Investments,814876
201921299349301307,382410852,Europe (including Iceland and Greenland),0,1,Program Services,Online instructor.,42300
201921299349301307,382410852,South Asia,0,1,Program Services,Recruiting services.,5000
201921299349301657,350868107,East Asia and the Pacific,0,0,Program Services,EDUCATIONAL ACTIVITIES,104484
201921299349301657,350868107,Central America and the Caribbean,0,0,Investments,2490548
201843199349314649,650216638,CHINA,4,PROGRAM SERVICES,ACADEMIC STUDIES,428980
201843199349314649,650216638,NICARAGUA,2,310,PROGRAM SERVICES,ACADEMIC STUDIES,11223674
201843199349314649,650216638,EL SALVADOR,1,1,PROGRAM SERVICES,STUDENT RECRUITMENT,23204
201843199349307524,930433696,NORTH AMERICA (CANADA AND MEXICO),0,0,PROGRAM SERVICES,MISSIONS - MEXICO,6980
201843199349307524,930433696,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,MISSIONS - CAMBODIA,31893
201843199349307524,930433696,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,MISSIONS - CHINA,11736
201921279349301387,221494428,East Asia and the Pacific,0,0,Program Services,Student recruitment,42417
201921279349301387,221494428,Central America and the Caribbean,0,0,Program Services,Humanitarian efforts,1031
201921279349301387,221494428,Middle East and North Africa,0,0,Program Services,Humanitarian efforts,767
201901299349300540,530196584,Central America and the Caribbean,14,Program Services,Education and Research,1140000
201901299349300540,530196584,East Asia and the Pacific,16,Program Services,Education and Research,4833000
201901299349300540,530196584,Europe (Including Iceland and Greenland),3,69,Program Services,Education and Research,20501000
201901299349300540,530196584,Middle East and North Africa,18,Program Services,Education and Research,1940000
201901299349300540,530196584,North America (Canada & Mexico only),9,Program Services,Education and Research,2050000
201901299349300540,530196584,Russia and Neighboring States,90,Program Services,Education and Research,973000
201901299349300540,530196584,South America,1,25,Program Services,Education and Research,3101000
201901299349300540,530196584,South Asia,9,Program Services,Education and Research,1169000
201901299349300540,530196584,Sub-Saharan Africa,29,Program Services,Education and Research,3230000
201901299349300540,530196584,Central America and the Caribbean,Investments,398821000
201901299349300540,530196584,Europe (Including Iceland and Greenland),Investments,23193000
201901299349300540,530196584,Central America and the Caribbean,Fundraising,4000
201901299349300540,530196584,East Asia and the Pacific,Fundraising,54000
201901299349300540,530196584,Europe (Including Iceland and Greenland),Fundraising,19000
201901299349300540,530196584,Middle East and North Africa,Fundraising,48000
201901299349300540,530196584,North America (Canada & Mexico only),Fundraising,8000
201901299349300540,530196584,South America,Fundraising,1000
201901299349300540,530196584,Sub-Saharan Africa,Fundraising,6000
201901299349300440,042103634,Europe (Including Iceland and Greenland),5,5,Program Services,STUDY-ABROAD EDUCATION PROGRAM,4478458
201901299349300440,042103634,East Asia and the Pacific,3,2,Program Services,STUDY-ABROAD EDUCATION PROGRAM,556046
201901299349300440,042103634,South America,1,1,Program Services,STUDY-ABROAD EDUCATION PROGRAM,365950
201901299349300440,042103634,Sub-Saharan Africa,1,1,Program Services,STUDY-ABROAD EDUCATION PROGRAM,182083
201901299349300440,042103634,Central America and the Caribbean,0,0,Grantmaking,23605
201901299349300440,042103634,East Asia and the Pacific,0,0,Grantmaking,957590
201901299349300440,042103634,Europe (Including Iceland and Greenland),0,0,Grantmaking,1084407
201901299349300440,042103634,Middle East and North Africa,0,0,Grantmaking,152965
201901299349300440,042103634,North America (Canada & Mexico only),0,0,Grantmaking,85180
201901299349300440,042103634,Russia and Neighboring States,0,0,Grantmaking,151783
201901299349300440,042103634,South America,0,0,Grantmaking,77134
201901299349300440,042103634,South Asia,0,0,Grantmaking,1178861
201901299349300440,042103634,Sub-Saharan Africa,0,0,Grantmaking,3060243
201901299349300440,042103634,Central America and the Caribbean,0,0,Investments,524726000
201901299349300440,042103634,Europe (Including Iceland and Greenland),0,0,Investments,44359000
201901299349300440,042103634,North America (Canada & Mexico only),0,0,Investments,12367000
201901299349300440,042103634,Sub-Saharan Africa,0,0,Investments,2341000
201901299349300440,042103634,Central America and the Caribbean,0,0,Program Services,TRAVEL FOR MISSION RELATED ACTIVITIES,46059
201901299349300440,042103634,East Asia and the Pacific,0,0,Program Services,TRAVEL FOR MISSION RELATED ACTIVITIES,127467
201901299349300440,042103634,Europe (Including Iceland and Greenland),0,0,Program Services,TRAVEL FOR MISSION RELATED ACTIVITIES,529648
201901299349300440,042103634,Middle East and North Africa,0,0,Program Services,TRAVEL FOR MISSION RELATED ACTIVITIES,26972
201901299349300440,042103634,North America (Canada & Mexico only),0,0,Program Services,TRAVEL FOR MISSION RELATED ACTIVITIES,36975
201901299349300440,042103634,Russia and Neighboring States,0,0,Program Services,TRAVEL FOR MISSION RELATED ACTIVITIES,14770
201901299349300440,042103634,South America,0,0,Program Services,TRAVEL FOR MISSION RELATED ACTIVITIES,9175
201901299349300440,042103634,South Asia,0,0,Program Services,TRAVEL FOR MISSION RELATED ACTIVITIES,32856
201901299349300440,042103634,Sub-Saharan Africa,0,0,Program Services,TRAVEL FOR MISSION RELATED ACTIVITIES,111476
201901299349300440,042103634,Central America and the Caribbean,0,0,Fundraising,206
201901299349300440,042103634,East Asia and the Pacific,0,0,Fundraising,59
201901299349300440,042103634,Europe (Including Iceland and Greenland),0,0,Fundraising,7315
201813189349301591,340714585,CENTRAL AMERICA & THE CARIBBEAN,0,0,PROGRAM SERVICES,INVESTMENT IN WHOLLY-OWNED FOREIGN ENTITY,2120000
201813189349301591,340714585,NORTH AMERICA,0,0,PROGRAM SERVICES,INVESTMENT IN WHOLLY-OWNED FOREIGN ENTITY,42734000
201813189349301591,340714585,EUROPE,1,3,PROGRAM SERVICES,INVESTMENT IN WHOLLY-OWNED FOREIGN ENTITY,223016000
201813189349301591,340714585,MIDDLE EAST & NORTH AFRICA,1,45,PROGRAM SERVICES,INVESTMENT IN WHOLLY-OWNED FOREIGN ENTITY,1884000
201813189349301591,340714585,MIDDLE EAST & NORTH AFRICA,1,4,UNRELATED BUSINESS,2263000
201813189349301591,340714585,CENTRAL AMERICA & THE CARIBBEAN,0,0,FUNDRAISING
201813189349301591,340714585,EAST ASIA & PACIFIC,0,0,FUNDRAISING,9000
201813189349301591,340714585,EUROPE,0,0,FUNDRAISING,21000
201813189349301591,340714585,MIDDLE EAST & NORTH AFRICA,0,0,FUNDRAISING,22000
201813189349301591,340714585,NORTH AMERICA,0,0,FUNDRAISING
201813189349301591,340714585,SOUTH AMERICA,0,0,FUNDRAISING,4000
201813189349301591,340714585,SOUTH ASIA,0,0,FUNDRAISING,11000
201813189349301591,340714585,SUB-SAHARAN AFRICA,0,0,FUNDRAISING
201813189349301591,340714585,EUROPE,0,0,INVESTING,461072000
201813189349301591,340714585,CENTRAL AMERICA & THE CARIBBEAN,0,0,INVESTING,395033000
201920719349300952,730739626,Central America and the Caribbean,0,0,Program Services,Conferences/Seminars,2337
